"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"80028","Cache Valley Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Logan","UT","33","MB","Bus","DO","22","50959","Logan, UT","47.72","113927","33","117065","","Annual Total",,,"1038109","1018104","20005","1139166","67309","65578","1731","37","0","0","0","0",,"0","0",,"1248304",,,"3871938","0",,,
"80106","North Front Range Transportation and Air Quality Planning Council, dba: North Front Range MPO / VanGo","Full Reporter","MPO, COG or Other Planning Agency","2023","Fort Collins","CO","22","VP","Vanpool","DO","22","30628","Fort Collins, CO","117.98","326332","56","143986","","Annual Total",,,"292756","292756","0","0","6094","6094","0","0","0","0","0","0",,"0","0",,"11452",,,"531129","0",,,
"80107","University of Montana, dba: ASUM Transportation","Full Reporter","University","2023","Missoula","MT","4","MB","Bus","DO","4","57736","Missoula, MT","44.29","88109","10","40948","","Annual Total",,,"60735","59648","1087","59696","5659","5522","137","470","0","0","0","0",,"0","0",,"119957",,,"227848","0",,,
"80109","Denver Regional Council of Governments","Full Reporter","MPO, COG or Other Planning Agency","2023","Denver","CO","60","VP","Vanpool","PT","60","23527","Denver--Aurora, CO","644.54","2686147","461","2887496","","Annual Total",,,"912067","912067","0","0","19406","19406","0","0","0","0","0","0",,"0","0",,"92835",,,"3580627","0",,,
"80110","Fargo Park District , dba: Valley Senior Services","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Fargo","ND","22","DR","Demand Response","DO","22","29089","Fargo, ND--MN","77.73","216214","7243","220414","","Annual Total",,,"0","341579","0","0","0","25476","0",,,"0","0","0",,"0","0",,"40148",,"0","0","0",,,
"80112","SESDAC, Inc , dba: Vermillion Public Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Vermillion","SD","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","38116","0","0","0","4483","0",,,"0","0","0",,"0","0",,"35567",,"23638","0","0",,,
"80114","Stark County Council on Aging / Elder Care , dba: Dickinson Public Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Dickinson","ND","12","DR","Demand Response","DO","12",,,"0",,,,"","Annual Total",,,"0","197767","0","0","0","19077","0",,,"0","0","0",,"0","0",,"43344",,"7031","0","0",,,
"80115","Prowers County, dba: Prowers Area Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Lamar","CO","5","DR","Demand Response","DO","4",,,"0",,,,"","Annual Total",,,"0","56019","0","0","0","8096","0",,,"0","0","0",,"0","0",,"20854",,"0","0","0",,,
"80115","Prowers County, dba: Prowers Area Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Lamar","CO","5","MB","Bus","DO","1",,,"0",,,,"","Annual Total",,,"0","24315","0","0","0","1984","0",,,"0","0","0",,"0","0",,"1562",,,"0","0",,,
"80116","City of Mitchell, dba: Palace Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Mitchell","SD","12","DR","Demand Response","DO","12",,,"0",,,,"","Annual Total",,,"0","165085","0","0","0","18312","0",,,"0","0","0",,"0","0",,"82160",,"10044","0","0",,,
"80117","Garfield County , dba: Big Dry Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Jordan","MT","4","DR","Demand Response","DO","4",,,"0",,,,"","Annual Total",,,"0","51787","0","0","0","1872","0",,,"0","0","0",,"0","0",,"5721",,"0","0","0",,,
"80118","Wet Mountain Valley Rotary Community Service, Inc., dba: Rotary Van Service","Rural Reporter","Private-Non-Profit Corporation","2023","Westcliffe","CO","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","74918","0","0","0","3344","0",,,"0","0","0",,"0","0",,"2046",,"67","0","0",,,
"80119","City of Black Hawk, dba: The Black Hawk & Central City Tramway","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Black Hawk","CO","3","MB","Bus","PT","3",,,"0",,,,"","Annual Total",,,"0","64498","0","0","0","8972","0",,,"0","0","0",,"0","0",,"149920",,,"0","0",,,
"80120","South Big Horn Senior Citizens, Inc., dba: South Big Horn Senior Citizens Center","Rural Reporter","Private-Non-Profit Corporation","2023","Greybull","WY","6","DR","Demand Response","DO","6",,,"0",,,,"","Annual Total",,,"0","29214","0","0","0","1394","0",,,"0","0","0",,"0","0",,"9056",,"0","0","0",,,
"80121","Fremont County Association of Governments, dba: Wind River Transportation Authority","Rural Reporter","MPO, COG or Other Planning Agency","2023","Riverton","WY","17","DR","Demand Response","DO","9",,,"0",,,,"","Annual Total",,,"0","190239","0","0","0","7404","0",,,"0","0","0",,"0","0",,"19375",,"0","0","0",,,
"80121","Fremont County Association of Governments, dba: Wind River Transportation Authority","Rural Reporter","MPO, COG or Other Planning Agency","2023","Riverton","WY","17","MB","Bus","DO","8",,,"0",,,,"","Annual Total",,,"0","140143","0","0","0","5675","0",,,"0","0","0",,"0","0",,"9348",,,"0","0",,,
"80122","Devils Lake, dba: Devils Lake Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Devils Lake","ND","6","DR","Demand Response","DO","6",,,"0",,,,"","Annual Total",,,"0","50219","0","0","0","6321","0",,,"0","0","0",,"0","0",,"24216",,"6579","0","0",,,
"80124","James River Senior Citizens Center, Inc., dba: JRSC Center & Public Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Jamestown","ND","10","DR","Demand Response","DO","10",,,"0",,,,"","Annual Total",,,"0","121547","0","0","0","10249","0",,,"0","0","0",,"0","0",,"46974",,"8084","0","0",,,
"80125","South Central Adult Services","Rural Reporter","Private-Non-Profit Corporation","2023","Valley City","ND","45","DR","Demand Response","DO","42",,,"0",,,,"","Annual Total",,,"0","889456","0","0","0","51593","0",,,"0","0","0",,"0","0",,"74386",,"11078","0","0",,,
"80125","South Central Adult Services","Rural Reporter","Private-Non-Profit Corporation","2023","Valley City","ND","45","DR","Demand Response","TX","3",,,"0",,,,"","Annual Total",,,"0","77929","0","0","0","3643","0",,,"0","0","0",,"0","0",,"22900",,"0","0","0",,,
"80126","City of Aberdeen, dba: Ride Line Transportation Services","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Aberdeen","SD","15","DR","Demand Response","DO","15",,,"0",,,,"","Annual Total",,,"0","167802","0","0","0","22972","0",,,"0","0","0",,"0","0",,"55604",,"3417","0","0",,,
"80129","Pembina County Meals and Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Drayton","ND","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","97101","0","0","0","4998","0",,,"0","0","0",,"0","0",,"6221",,"1101","0","0",,,
"80130","Dickey County Senior Citizens, dba: Dickey County Public Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Ellendale","ND","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","17189","0","0","0","2210","0",,,"0","0","0",,"0","0",,"3772",,"0","0","0",,,
"80134","Liberty County , dba: Liberty County Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Chester","MT","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","28338","0","0","0","3735","0",,,"0","0","0",,"0","0",,"7165",,"0","0","0",,,
"80135","Carter County, dba: Carter Charter","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Ekalaka","MT","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","53180","0","0","0","1480","0",,,"0","0","0",,"0","0",,"1257",,"0","0","0",,,
"80137","Helena, City of, dba: Capital Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Helena","MT","14","DR","Demand Response","DO","14","38161","Helena, MT","31.68","52380","18","36682","","Annual Total",,,"0","172453","0","0","0","15575","0",,,"0","0","0",,"0","0",,"54571",,"0","0","0",,,
"80139","Rosebud Health Care Center","Rural Reporter","Private-Non-Profit Corporation","2023","Forsyth","MT","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","40726","0","0","0","2100","0",,,"0","0","0",,"0","0",,"2627",,"0","0","0",,,
"80140","University of Wyoming","Rural Reporter","University","2023","Laramie","WY","16","DR","Demand Response","DO","6",,,"0",,,,"","Annual Total",,,"0","98751","0","0","0","13939","0",,,"0","0","0",,"0","0",,"34036",,"0","0","0",,,
"80140","University of Wyoming","Rural Reporter","University","2023","Laramie","WY","16","MB","Bus","DO","10",,,"0",,,,"","Annual Total",,,"0","238693","0","0","0","27296","0",,,"0","0","0",,"0","0",,"331385",,,"0","0",,,
"80142","Ravalli County Council on Aging, dba: BitterRoot Bus","Rural Reporter","Private-Non-Profit Corporation","2023","Hamilton","MT","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","101596","0","0","0","7152","0",,,"0","0","0",,"0","0",,"11179",,"0","0","0",,,
"80144","Liberty Place, Inc., dba: Whitehall Public Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Whitehall","MT","10","DR","Demand Response","DO","10",,,"0",,,,"","Annual Total",,,"0","57486","0","0","0","1469","0",,,"0","0","0",,"0","0",,"12085",,"0","0","0",,,
"80150","Gunnison Valley Rural Transportation Authority, dba: Gunnison Valley RTA","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Crested Butte","CO","14","CB","Commuter Bus","PT","10",,,"0",,,,"","Annual Total",,,"0","754438","0","0","0","25887","0",,,"0","0","0",,"0","0",,"327692",,,"0","0",,,
"80150","Gunnison Valley Rural Transportation Authority, dba: Gunnison Valley RTA","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Crested Butte","CO","14","DR","Demand Response","PT","4",,,"0",,,,"","Annual Total",,,"0","40221","0","0","0","4407","0",,,"0","0","0",,"0","0",,"11300",,"0","0","0",,,
"80151","Buffalo Senior Center Inc., dba: Buffalo Area Transit System","Rural Reporter","Private-Non-Profit Corporation","2023","Buffalo","WY","5","DR","Demand Response","DO","5",,,"0",,,,"","Annual Total",,,"0","42250","0","0","0","6260","0",,,"0","0","0",,"0","0",,"11825",,"0","0","0",,,
"80152","Nutrition United, dba: Rolette County Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Rolla","ND","4","DR","Demand Response","DO","4",,,"0",,,,"","Annual Total",,,"0","196983","0","0","0","6944","0",,,"0","0","0",,"0","0",,"7853",,"2827","0","0",,,
"80153","People's Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Huron","SD","15","DR","Demand Response","DO","15",,,"0",,,,"","Annual Total",,,"0","203919","0","0","0","14005","0",,,"0","0","0",,"0","0",,"66818",,"0","0","0",,,
"80154","City of Brandon, dba: Brandon City Transit, Inc","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Brandon","SD","2","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","22481","0","0","0","3033","0",,,"0","0","0",,"0","0",,"11293",,"375","0","0",,,
"80155","Eagle County, dba: ECO Transit","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Eagle","CO","21","MB","Bus","DO","21",,,"0",,,,"","Annual Total",,,"0","1534297","0","0","0","81942","0",,,"0","0","0",,"0","0",,"1381335",,,"0","0",,,
"80159","Mountain Express","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Crested Butte","CO","17","DR","Demand Response","DO","2",,,"0",,,,"","Annual Total",,,"0","43268","0","0","0","1548","0",,,"0","0","0",,"0","0",,"3198",,"0","0","0",,,
"80159","Mountain Express","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Crested Butte","CO","17","DR","Demand Response","PT","4",,,"0",,,,"","Annual Total",,,"0","29475","0","0","0","3244","0",,,"0","0","0",,"0","0",,"12623",,"0","0","0",,,
"80159","Mountain Express","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Crested Butte","CO","17","MB","Bus","DO","11",,,"0",,,,"","Annual Total",,,"0","203349","0","0","0","19309","0",,,"0","0","0",,"0","0",,"599160",,,"0","0",,,
"80160","Williston Council for the Aging , dba: Northwest Dakota Public Transit","Rural Reporter","Private-Non-Profit Corporation","2023","Williston","ND","10","DR","Demand Response","DO","10",,,"0",,,,"","Annual Total",,,"0","123625","0","0","0","12302","0",,,"0","0","0",,"0","0",,"31537",,"0","0","0",,,
"80161","Summit County, dba: Summit Stage","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Breckenridge","CO","31","CB","Commuter Bus","DO","6",,,"0",,,,"","Annual Total",,,"0","218432","0","0","0","7405","0",,,"0","0","0",,"0","0",,"70900",,,"0","0",,,
"80161","Summit County, dba: Summit Stage","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Breckenridge","CO","31","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","56194","0","0","0","4746","0",,,"0","0","0",,"0","0",,"5248",,"0","0","0",,,
"80161","Summit County, dba: Summit Stage","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Breckenridge","CO","31","MB","Bus","DO","22",,,"0",,,,"","Annual Total",,,"0","784871","0","0","0","47610","0",,,"0","0","0",,"0","0",,"1340872",,,"0","0",,,
"80162","East Central Council of Local Governments, dba: Outback Express","Rural Reporter","MPO, COG or Other Planning Agency","2023","Stratton","CO","3","DR","Demand Response","DO","3",,,"0",,,,"","Annual Total",,,"0","22406","0","0","0","1340","0",,,"0","0","0",,"0","0",,"1264",,"0","0","0",,,
"80163","Campbell County Senior Citizens Association Inc, dba: Campbell County Senior Center","Rural Reporter","Private-Non-Profit Corporation","2023","Gillette","WY","9","DR","Demand Response","DO","9",,,"0",,,,"","Annual Total",,,"0","36974","0","0","0","2054","0",,,"0","0","0",,"0","0",,"12214",,"0","0","0",,,
"80164","Sanders County Council on Aging, dba: Sanders County Transportation","Rural Reporter","Private-Non-Profit Corporation","2023","Hot Springs","MT","10","DR","Demand Response","DO","10",,,"0",,,,"","Annual Total",,,"0","120905","0","0","0","7504","0",,,"0","0","0",,"0","0",,"16413",,"0","0","0",,,
"80166","Urban Transportation District of Dawson County, dba: Dawson Urban Transit","Rural Reporter","Independent Public Agency or Authority of Transit Service","2023","Glendive","MT","6","DR","Demand Response","DO","6",,,"0",,,,"","Annual Total",,,"0","69829","0","0","0","7493","0",,,"0","0","0",,"0","0",,"15971",,"0","0","0",,,
"80167","Powder River County, dba: Powder River County Transportation","Rural Reporter","City, County or Local Government Unit or Department of Transportation","2023","Broadus","MT","6","DR","Demand Response","DO","6",,,"0",,"414","749350","","Annual Total",,,"0","119537","0","0","0","3781","0",,,"0","0","0",,"0","0",,"3300",,"0","0","0",,,
